folder,vol_error_af,vol_error_pct,start_time,end_time,max_wse,max_depth,max_face_velocity,max_velocity,max_volume,max_flow_balance,max_wind_EventCond,max_prcp_EventCond,max_bc_flow_EventCond,max_bc_stage_EventCond,max_IC_elevation,unique_manning,unique_cell_infiltration_initial_deficit,unique_cell_infiltration_maximum_deficit,unique_cell_infiltration_pot_percolation_rate,unique_cell_impervious_pct_imper,max_cum_prcp
SS0114_PP082_SM2_BF1_SLR4,42284.05859375,0.4620536267757416,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,14.952140808105469,129.4434356689453,41219.8625,635439616.0,166903.3125,inf,2.1728498935699463,6910.0,13.541666984558105,21.670000076293945,262566,218184,248376,2,216306,
SS0114_PP189_SM2_BF1_SLR4,42741.61328125,0.46497201919555664,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,17.931474685668945,141.1380157470703,41148.08593750017,634561152.0,166397.796875,inf,2.2453081607818604,8770.0,13.541666984558105,21.670000076293945,262566,218184,248376,2,216306,
SS0114_PP002_SM1_BF1_SLR4,43016.73046875,0.47389212250709534,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,53.92900848388672,106.59037017822266,3.32,632488576.0,167594.0625,,,,,,262608,226034,248470,0,216364,
SS0114_PP062_SM2_BF1_SLR4,42639.45703125,0.4687727689743042,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,50.42482376098633,141.13809204101562,3.51,632814720.0,166911.0625,,,,,,262566,218183,248375,1,216306,
SS0114_PP180_SM2_BF1_SLR4,42473.96484375,0.46754366159439087,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,49.39881896972656,129.4434051513672,3.27,633364352.0,167085.875,,,,,,262566,218183,248375,1,216306,
SS0114_PP145_SM2_BF1_SLR4,42499.23046875,0.4662524461746216,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,14.970977783203125,141.13775634765625,41132.418007812616,633834048.0,166444.96875,inf,3.098168134689331,6730.0,13.541666984558105,21.670000076293945,262566,218184,248376,2,216306,
SS0114_PP002_SM4_BF1_SLR4,43017.48828125,0.4720160961151123,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,53.85604476928711,106.59037017822266,3.31,633401472.0,167071.4375,,,,,,262648,204368,248520,0,216366,
SS0114_PP017_SM4_BF1_SLR4,42220.23828125,0.46291810274124146,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,13.862960815429688,141.137939453125,4.9,633928704.0,167018.328125,,,,,,262648,204368,248520,0,216366,
SS0114_PP231_SM3_BF1_SLR4,41880.5078125,0.45964333415031433,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,24.176101684570312,141.13766479492188,41133.09859375075,634109760.0,166903.5,inf,4.142582893371582,6580.0,7.99429988861084,21.670000076293945,262648,211903,248521,2,216366,
SS0114_PP009_SM1_BF1_SLR4,42103.15625,0.4619078040122986,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,27.15785026550293,106.59024047851562,41157.34605468762,633630400.0,166600.015625,inf,2.0922327041625977,8650.0,7.99429988861084,21.670000076293945,262608,226035,248471,1,216364,
SS0114_PP115_SM3_BF1_SLR4,43524.89453125,0.4734747111797333,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,43.17648696899414,106.59049987792969,3.21,635651008.0,166110.921875,,,,,,262648,211902,248520,1,216366,
SS0114_PP104_SM1_BF1_SLR4,42486.0625,0.4678354263305664,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,26.755491256713867,141.1377410888672,3.48,633813184.0,166910.796875,,,,,,262608,226034,248470,0,216364,
SS0114_PP167_SM2_BF1_SLR4,42406.69921875,0.4658821225166321,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,11.864463806152344,129.44293212890625,3.56,634052864.0,166933.421875,,,,,,262566,218183,248375,1,216306,
SS0114_PP058_SM2_BF1_SLR4,42983.58203125,0.47244060039520264,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,30.563356399536133,141.13796997070312,3.42,635091840.0,166605.953125,,,,,,262566,218183,248375,1,216306,
SS0114_PP012_SM4_BF1_SLR4,42926.1875,0.47440171241760254,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,74.6080093383789,129.44337463378906,3.57,634203264.0,166811.28125,,,,,,262648,204368,248520,0,216366,
SS0114_PP096_SM3_BF1_SLR4,42291.0625,0.4650244116783142,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,10.961418151855469,141.13803100585938,5.84,633170112.0,167277.921875,,,,,,262648,211902,248520,1,216366,
SS0114_PP122_SM1_BF1_SLR4,41653.109375,0.46074333786964417,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,35.90549087524414,106.59056091308594,41131.31843750001,633407296.0,167061.421875,inf,0.8130937814712524,5180.0,13.541666984558105,21.670000076293945,262608,226035,248471,1,216364,
SS0114_PP073_SM1_BF1_SLR4,42305.8046875,0.46787136793136597,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,14.304405212402344,141.13829040527344,41132.416445312614,633106304.0,167504.296875,inf,0.7456921339035034,5000.0,13.541666984558105,21.670000076293945,262608,226035,248471,1,216364,
SS0114_PP188_SM3_BF1_SLR4,41529.546875,0.4525546133518219,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,13.7281494140625,141.13815307617188,41170.32839843788,634621056.0,166847.125,inf,5.366625785827637,6800.0,7.99429988861084,21.670000076293945,262648,211903,248521,2,216366,
SS0114_PP027_SM1_BF1_SLR4,41757.19140625,0.45937782526016235,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,15.08197021484375,141.137939453125,41088.04554687538,633252992.0,167425.5625,inf,0.6428734064102173,5790.0,13.541666984558105,21.670000076293945,262608,226035,248471,1,216364,
SS0114_PP172_SM1_BF1_SLR4,42925.86328125,0.46558550000190735,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,17.575820922851562,141.137939453125,3.76,635015744.0,166487.265625,,,,,,262608,226034,248470,0,216364,
SS0114_PP129_SM2_BF1_SLR4,42515.26171875,0.4683913290500641,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,10.978652954101562,141.13795471191406,3.72,632991552.0,167318.78125,,,,,,262566,218183,248375,1,216306,
SS0114_PP008_SM1_BF1_SLR4,43090.53515625,0.46790826320648193,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,14.530208587646484,141.1378631591797,41238.255859375095,636212928.0,166542.3125,inf,3.561655044555664,12900.0,7.99429988861084,21.670000076293945,262608,226035,248471,1,216364,
SS0114_PP112_SM4_BF1_SLR4,42947.40625,0.4639219641685486,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,47.52333068847656,129.44314575195312,41132.75062500042,636358656.0,166580.84375,inf,1.153812050819397,16500.0,13.541666984558105,21.670000076293945,262648,204369,248521,1,216366,
SS0114_PP061_SM4_BF1_SLR4,41565.453125,0.456516832113266,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,21.03459930419922,129.44366455078125,3.81,634102656.0,166812.328125,,,,,,262648,204368,248520,0,216366,
SS0114_PP004_SM4_BF1_SLR4,42974.890625,0.4722243845462799,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,19.14096450805664,141.13790893554688,41061.996210937694,633617792.0,167164.4375,inf,2.4609146118164062,6700.0,7.99429988861084,21.670000076293945,262648,204369,248521,1,216366,
SS0114_PP166_SM5_BF1_SLR4,41659.45703125,0.4600967764854431,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,79.36136627197266,141.1380157470703,3.29,633260096.0,166690.390625,,,,,,262564,189185,248443,0,216314,
SS0114_PP280_SM1_BF1_SLR4,42201.98046875,0.46232739090919495,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,54.49789810180664,141.13755798339844,3.47,632967360.0,166853.328125,,,,,,262608,226034,248470,0,216364,
SS0114_PP390_SM2_BF1_SLR4,42702.65234375,0.4712066352367401,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,14.210395812988281,92.08139038085938,41071.47496093765,633083136.0,167181.796875,inf,2.187216281890869,6680.0,7.99429988861084,21.670000076293945,262566,218184,248376,2,216306,
SS0114_PP287_SM4_BF1_SLR4,42316.8125,0.45934197306632996,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,28.756446838378906,141.13818359375,5.97,633413248.0,167050.578125,,,,,,262648,204368,248520,0,216366,
SS0114_PP201_SM3_BF1_SLR4,43177.72265625,0.47095194458961487,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,26.470672607421875,141.1381378173828,41142.480625000106,633567808.0,167119.265625,inf,1.0112570524215698,7100.0,13.541666984558105,21.670000076293945,262648,211903,248521,2,216366,
SS0114_PP150_SM1_BF1_SLR4,42784.1953125,0.47010549902915955,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,15.03653335571289,129.44378662109375,41106.67179687508,632847040.0,167209.4375,inf,1.890366792678833,5480.0,13.541666984558105,21.670000076293945,262608,226035,248471,1,216364,
SS0114_PP319_SM4_BF1_SLR4,41044.2265625,0.44567108154296875,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,79.41226196289062,91.13066864013672,3.17,634198976.0,166978.984375,,,,,,262648,204368,248520,0,216366,
SS0114_PP041_SM4_BF1_SLR4,43126.890625,0.45986053347587585,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,28.05901527404785,106.59016418457031,3.35,634788160.0,166955.359375,,,,,,262648,204368,248520,0,216366,
SS0114_PP342_SM3_BF1_SLR4,42147.47265625,0.46369919180870056,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,13.53842544555664,141.13816833496094,41053.31324218765,633308864.0,166907.0625,inf,5.675631046295166,6130.0,7.99429988861084,21.670000076293945,262648,211903,248521,2,216366,
SS0114_PP247_SM3_BF1_SLR4,43747.55859375,0.47830623388290405,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,76.30189514160156,141.13821411132812,41147.75750000028,632681728.0,166942.390625,inf,3.2492117881774902,6490.0,7.99429988861084,21.670000076293945,262648,211903,248521,2,216366,
SS0114_PP330_SM4_BF1_SLR4,38539.45703125,0.418743759393692,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,27.286941528320312,129.44248962402344,41036.730898437534,632816192.0,167060.453125,inf,9.26333999633789,6260.0,7.99429988861084,21.670000076293945,262648,204369,248521,1,216366,
SS0114_PP307_SM4_BF1_SLR4,42578.53125,0.46692395210266113,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,22.111330032348633,106.59039306640625,41160.19808593758,634135040.0,166831.90625,inf,0.9674193859100342,8090.0,13.541666984558105,21.670000076293945,262648,204369,248521,1,216366,
SS0114_PP057_SM4_BF1_SLR4,42087.859375,0.4573920667171478,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,79.36121368408203,113.62621307373047,3.18,635981440.0,166501.71875,,,,,,262648,204368,248520,0,216366,
SS0114_PP317_SM3_BF1_SLR4,42385.9375,0.4681617319583893,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,10.93354606628418,97.48516845703125,41116.90753906262,632414272.0,167791.375,inf,2.2633860111236572,5640.0,13.541666984558105,21.670000076293945,262648,211903,248521,2,216366,
SS0114_PP272_SM2_BF1_SLR4,43143.1328125,0.4768604338169098,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,23.23111915588379,141.1377716064453,41118.57523437507,633350016.0,166965.453125,inf,1.941907525062561,5900.0,13.541666984558105,21.670000076293945,262566,218184,248376,2,216306,
SS0114_PP380_SM2_BF1_SLR4,42784.83984375,0.466512531042099,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,25.723106384277344,141.1380615234375,3.63,633299328.0,167364.6875,,,,,,262566,218183,248375,1,216306,
SS0114_PP353_SM2_BF1_SLR4,41504.05078125,0.45818427205085754,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,14.480365753173828,141.13812255859375,41106.63449218752,632966208.0,167434.9375,inf,3.5642142295837402,6330.0,7.99429988861084,21.670000076293945,262566,218184,248376,2,216306,
SS0114_PP325_SM1_BF1_SLR4,42567.34765625,0.468024879693985,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,20.25023078918457,141.13807678222656,41073.48136718774,633287680.0,167271.109375,inf,3.6040871143341064,6270.0,7.99429988861084,21.670000076293945,262608,226035,248471,1,216364,
SS0114_PP403_SM2_BF1_SLR4,42623.78125,0.4709934890270233,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,10.996408462524414,141.1380615234375,41178.10601562503,633660032.0,166822.3125,inf,5.843904495239258,6807.580078125,7.99429988861084,21.670000076293945,262566,218184,248376,2,216306,
SS0114_PP411_SM4_BF1_SLR4,42708.57421875,0.46275055408477783,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,22.1147403717041,141.13768005371094,41122.223789062555,634922496.0,166583.265625,inf,2.6066486835479736,9130.0,13.541666984558105,21.670000076293945,262648,204369,248521,1,216366,
SS0114_PP458_SM2_BF1_SLR4,42646.40234375,0.4683851897716522,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,79.28225708007812,106.59149932861328,3.27,633190848.0,167302.03125,,,,,,262566,218183,248375,1,216306,
SS0114_PP254_SM2_BF1_SLR4,42726.7109375,0.46768927574157715,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,13.915008544921875,141.1376953125,41084.81589843773,633691584.0,167326.515625,inf,8.680587768554688,11200.0,7.99429988861084,21.670000076293945,262566,218184,248376,2,216306,
SS0116_PP122_SM3_BF1_SLR4,60416.26953125,0.5508618354797363,04Jul2000 01:00:00,16Jul2000 18:00:00,327.6592712402344,79.75838470458984,79.39901733398438,3.57,695402816.0,283856.90625,,,,,,262648,211902,248520,1,216366,
SS0114_PP436_SM4_BF1_SLR4,42305.75,0.45851853489875793,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,24.451068878173828,141.1380615234375,41097.116718750156,633473984.0,166985.265625,inf,1.5347671508789062,7310.0,13.541666984558105,21.670000076293945,262648,204369,248521,1,216366,
SS0116_PP168_SM5_BF1_SLR4,60879.046875,0.5131714940071106,04Jul2000 01:00:00,16Jul2000 18:00:00,327.6592712402344,80.34986877441406,51.57062530517578,46384.89019531261,703069952.0,284314.0,inf,2.9586172103881836,5087.3701171875,12.708333015441895,21.670000076293945,262564,189186,248444,1,216314,
SS0116_PP450_SM5_BF1_SLR4,56649.62109375,0.4999764859676361,04Jul2000 01:00:00,16Jul2000 18:00:00,327.6592712402344,79.4642562866211,91.119873046875,3.83,695805056.0,284397.46875,,,,,,262564,189185,248443,0,216314,
SS0115_PP160_SM1_BF1_SLR4,57798.359375,0.4799276292324066,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.9868392944336,91.12725830078125,46100.270859375014,636579328.0,172286.8125,inf,2.209602117538452,8550.0,15.458333015441895,21.670000076293945,262608,226035,248471,1,216364,
SS0114_PP458_SM5_BF1_SLR4,42916.60546875,0.4698903560638428,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,79.28305053710938,106.59149932861328,3.35,633497472.0,167307.8125,,,,,,262564,189185,248443,0,216314,
SS0114_PP323_SM3_BF1_SLR4,43082.3671875,0.47009849548339844,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,79.28431701660156,106.59017944335938,41053.263320312544,632810176.0,167055.5625,inf,9.092363357543945,4740.0,7.99429988861084,21.670000076293945,262648,211903,248521,2,216366,
SS0114_PP375_SM3_BF1_SLR4,42948.28515625,0.47208234667778015,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,51.540557861328125,106.5902328491211,41033.1916015625,634016768.0,167247.6875,inf,1.0833935737609863,5470.0,13.541666984558105,21.670000076293945,262648,211903,248521,2,216366,
SS0116_PP030_SM2_BF1_SLR4,64149.08203125,0.580366313457489,04Jul2000 01:00:00,16Jul2000 18:00:00,327.6592712402344,80.20397186279297,67.61054229736328,46327.743515625014,696573696.0,282048.90625,inf,8.393606185913086,6610.0,11.199600219726562,21.670000076293945,262566,218184,248376,2,216306,
SS0116_PP030_SM5_BF1_SLR4,59571.42578125,0.5184605717658997,04Jul2000 01:00:00,16Jul2000 18:00:00,327.6592712402344,80.4048080444336,67.61054229736328,46411.80175781258,700377600.0,284658.6875,inf,8.393606185913086,17600.0,11.199600219726562,21.670000076293945,262564,189186,248444,1,216314,
SS0118_PP026_SM3_BF1_SLR4,44950.09375,0.36446356773376465,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,20.448726654052734,141.1380157470703,50036.750195312605,647180224.0,174139.546875,inf,0.8956106305122375,6500.0,15.458333015441895,21.670000076293945,262648,211903,248521,2,216366,
SS0116_PP137_SM3_BF1_SLR4,63141.578125,0.5539870262145996,04Jul2000 01:00:00,16Jul2000 18:00:00,327.6592712402344,80.4585952758789,67.6168212890625,46359.22597656253,699624960.0,285174.03125,inf,2.5913920402526855,5030.0,12.708333015441895,21.670000076293945,262648,211903,248521,2,216366,
SS0114_PP262_SM3_BF1_SLR4,42059.6640625,0.46367138624191284,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,10.981405258178711,92.08525085449219,41100.276406250036,633410880.0,167076.921875,inf,3.4076547622680664,4700.0,7.99429988861084,21.670000076293945,262648,211903,248521,2,216366,
SS0114_PP480_SM2_BF1_SLR4,42812.62109375,0.4718373417854309,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,10.975088119506836,141.13803100585938,41137.16890625017,632607488.0,167126.0,inf,1.3195353746414185,6610.0,13.541666984558105,21.670000076293945,262566,218184,248376,2,216306,
SS0114_PP339_SM2_BF1_SLR4,42737.171875,0.46697133779525757,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,22.253145217895508,129.44381713867188,3.47,634494208.0,166586.71875,,,,,,262566,218183,248375,1,216306,
SS0118_PP269_SM5_BF1_SLR4,43001.95703125,0.3446967899799347,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,38.738037109375,141.1376495361328,50048.033085937546,645359168.0,174496.140625,inf,0.7415882349014282,7050.0,15.458333015441895,21.670000076293945,262564,189186,248444,1,216314,
SS0115_PP299_SM4_BF1_SLR4,57781.46484375,0.5041067004203796,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.71669006347656,114.56475067138672,3.21,638130240.0,172120.84375,,,,,,262648,204368,248520,0,216366,
SS0118_PP303_SM4_BF1_SLR4,44172.953125,0.3505101203918457,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.37345123291016,91.1187515258789,3.6,648185856.0,174149.484375,,,,,,262648,204368,248520,0,216366,
SS0118_PP019_SM5_BF1_SLR4,45343.29296875,0.3674606382846832,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,28.277572631835938,129.4431610107422,50048.033085937546,646567552.0,174562.1875,inf,7.253142356872559,5740.0,7.933599948883057,21.670000076293945,262564,189186,248444,1,216314,
SS0114_PP414_SM2_BF1_SLR4,42997.65234375,0.4714120924472809,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,11.082427978515625,141.13790893554688,4.31,635689920.0,165810.796875,,,,,,262566,218183,248375,1,216306,
SS0114_PP418_SM2_BF1_SLR4,40712.23828125,0.4483390152454376,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,11.170944213867188,141.13792419433594,3.38,634437824.0,166440.75,,,,,,262566,218183,248375,1,216306,
SS0118_PP093_SM1_BF1_SLR4,45445.703125,0.36404451727867126,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.33671569824219,141.1380157470703,50027.82480468762,645309056.0,174952.828125,inf,0.7438375949859619,5120.0,15.458333015441895,21.670000076293945,262608,226035,248471,1,216364,
SS0118_PP348_SM4_BF1_SLR4,46062.25390625,0.3731305003166199,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,78.77716064453125,141.13800048828125,3.74,646937280.0,174189.171875,,,,,,262648,204368,248520,0,216366,
SS0118_PP393_SM1_BF1_SLR4,42999.9921875,0.33928337693214417,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.89452362060547,91.1252212524414,50023.06519531259,649420416.0,174211.28125,inf,0.9301072955131531,5590.0,15.458333015441895,21.670000076293945,262608,226035,248471,1,216364,
SS0114_PP035_SM1_BF1_SLR4,41579.9296875,0.456460565328598,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,20.569122314453125,129.4431915283203,41120.30468750012,633809536.0,167074.046875,inf,3.0994999408721924,6138.9501953125,7.99429988861084,21.670000076293945,262608,226035,248471,1,216364,
SS0114_PP396_SM1_BF1_SLR4,40893.7578125,0.4514719247817993,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,17.395156860351562,91.93466186523438,41098.203046875016,632332416.0,167594.859375,inf,3.870858907699585,4950.0,7.99429988861084,21.670000076293945,262608,226035,248471,1,216364,
SS0114_PP238_SM1_BF1_SLR4,41543.90234375,0.4594879448413849,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,79.2838363647461,141.13800048828125,3.36,632526208.0,167719.578125,,,,,,262608,226034,248470,0,216364,
SS0114_PP459_SM4_BF1_SLR4,41821.8671875,0.45063984394073486,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,45.710487365722656,141.1378631591797,41132.64281250033,636295680.0,166305.203125,inf,7.962976455688477,9240.0,7.99429988861084,21.670000076293945,262648,204369,248521,1,216366,
SS0119_PP013_SM3_BF1_SLR4,34970.609375,0.3557926416397095,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,79.33722686767578,114.59900665283203,2.81,620695488.0,152295.5,,,,,,262648,211902,248520,1,216366,
SS0119_PP011_SM2_BF1_SLR4,34312.44140625,0.3486802875995636,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,10.967188835144043,129.44387817382812,47217.25472656256,621046528.0,152295.5,inf,3.0496408939361572,5410.0,6.170000076293945,21.670000076293945,262566,218184,248376,2,216306,
SS0114_PP412_SM1_BF1_SLR4,39816.51953125,0.4405900835990906,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,30.745847702026367,129.4433135986328,41080.88394531263,632905152.0,166752.75,inf,2.2350659370422363,4690.0,7.99429988861084,21.670000076293945,262608,226035,248471,1,216364,
SS0119_PP029_SM4_BF1_SLR4,34479.61328125,0.34812211990356445,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,15.335468292236328,141.1376495361328,47190.8106640626,620751680.0,152295.5,inf,2.226611614227295,8210.0,6.170000076293945,21.670000076293945,262648,204369,248521,1,216366,
SS0119_PP014_SM1_BF1_SLR4,34270.23828125,0.34473004937171936,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,15.78030776977539,129.44239807128906,3.27,622875904.0,152295.5,,,,,,262608,226034,248470,0,216364,
SS0119_PP039_SM1_BF1_SLR4,34280.0390625,0.3469737768173218,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,18.438861846923828,141.1382598876953,47232.106406251,621528320.0,152295.5,inf,0.7877348065376282,6830.0,13.208333015441895,21.670000076293945,262608,226035,248471,1,216364,
SS0119_PP040_SM4_BF1_SLR4,34225.828125,0.3484172523021698,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,11.706607818603516,141.1380157470703,47306.992343750324,620642688.0,152295.5,inf,1.6102046966552734,4980.0,6.170000076293945,21.670000076293945,262648,204369,248521,1,216366,
SS0119_PP121_SM3_BF1_SLR4,34261.453125,0.34837719798088074,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,10.974797248840332,141.1378631591797,47351.351210937566,620665728.0,152295.5,inf,4.055741310119629,9120.0,6.170000076293945,21.670000076293945,262648,211903,248521,2,216366,
SS0116_PP302_SM5_BF1_SLR4,54163.6953125,0.4555385708808899,04Jul2000 01:00:00,16Jul2000 18:00:00,327.6592712402344,79.43229675292969,114.56598663330078,3.99,696053376.0,283892.46875,,,,,,262564,189185,248443,0,216314,
SS0114_PP370_SM2_BF1_SLR4,42311.4453125,0.4611162841320038,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,11.039523124694824,106.59017944335938,41145.02835937533,635070400.0,166494.171875,inf,1.6771900653839111,11600.0,7.99429988861084,21.670000076293945,262566,218184,248376,2,216306,
SS0119_PP067_SM3_BF1_SLR4,34545.56640625,0.3525685966014862,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,12.996166229248047,141.1379852294922,47325.02503906265,620467776.0,152295.5,inf,3.096560001373291,5400.0,6.170000076293945,21.670000076293945,262648,211903,248521,2,216366,
SS0119_PP010_SM2_BF1_SLR4,34319.7890625,0.34912511706352234,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,49.98883819580078,106.60224914550781,47206.205703126274,621355968.0,152295.5,inf,0.3150377869606018,5810.0,13.208333015441895,21.670000076293945,262566,218184,248376,2,216306,
SS0119_PP148_SM3_BF1_SLR4,34525.20703125,0.3499335050582886,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,11.75588607788086,141.1378631591797,47205.030585937675,621912192.0,152295.5,inf,0.4060273766517639,7450.0,13.208333015441895,21.670000076293945,262648,211903,248521,2,216366,
SS0115_PP059_SM3_BF1_SLR4,61784.359375,0.5627747774124146,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,14.805500030517578,129.44308471679688,4.83,634291456.0,172545.546875,,,,,,262648,211902,248520,1,216366,
SS0119_PP083_SM5_BF1_SLR4,34191.921875,0.34427690505981445,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,25.42584228515625,93.84619903564453,3.33,622528960.0,152295.5,,,,,,262564,189185,248443,0,216314,
SS0118_PP252_SM4_BF1_SLR4,46953.8671875,0.37233966588974,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.38064575195312,106.59556579589844,50052.631171875,648414656.0,174185.03125,inf,1.0704540014266968,14000.0,15.458333015441895,21.670000076293945,262648,204369,248521,1,216366,
SS0119_PP124_SM3_BF1_SLR4,34295.53515625,0.3470514118671417,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,10.986832618713379,92.08592987060547,4.7,622019904.0,152295.5,,,,,,262648,211902,248520,1,216366,
SS0114_PP228_SM1_BF1_SLR4,42830.16015625,0.46969810128211975,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,65.56822204589844,106.59027862548828,3.28,633526720.0,167193.0625,,,,,,262608,226034,248470,0,216364,
SS0119_PP149_SM1_BF1_SLR4,34267.84765625,0.34966161847114563,03Jul2000 13:00:00,16Jul2000 18:00:00,327.6592712402344,28.9322452545166,141.137939453125,47341.440078125015,620534208.0,152295.5,inf,1.9842585325241089,4510.0,6.170000076293945,21.670000076293945,262608,226035,248471,1,216364,
SS0114_PP294_SM4_BF1_SLR4,42506.33984375,0.46202561259269714,03Jul2000 11:00:00,17Jul2000 00:00:00,327.6592712402344,79.28207397460938,129.44302368164062,41181.777500000084,635176640.0,166265.234375,inf,5.586068153381348,7940.0,7.99429988861084,21.670000076293945,262648,204369,248521,1,216366,
