folder,vol_error_af,vol_error_pct,start_time,end_time,max_wse,max_depth,max_face_velocity,max_velocity,max_volume,max_flow_balance,max_wind_EventCond,max_prcp_EventCond,max_bc_flow_EventCond,max_bc_stage_EventCond,max_IC_elevation,unique_manning,unique_cell_infiltration_initial_deficit,unique_cell_infiltration_maximum_deficit,unique_cell_infiltration_pot_percolation_rate,unique_cell_impervious_pct_imper
SS0996_PP166_SM1_BF1_SLR1,37400.73046875,0.5631836652755737,05Jul2000 01:00:00,16Jul2000 06:00:00,327.6592712402344,79.886962890625,91.11819458007812,32276.1267968753,584242496.0,150837.390625,89.87382507324219,4.661106109619141,5730.0,5.309000015258789,21.670000076293945,262608,226035,248471,1,216364
SS0990_PP359_SM3_BF1_SLR1,40028.25,0.4947359561920166,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.29244995117188,106.60165405273438,39751.32671875001,584609728.0,257715.015625,47.44214630126953,5.998621940612793,7300.0,6.473700046539307,21.670000076293945,262648,211903,248521,2,216366
SS0997_PP002_SM1_BF1_SLR1,42463.8125,0.4255490005016327,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.2986831665039,129.44342041015625,45633.12261718752,582402240.0,241968.5625,46.78413391113281,4.0461578369140625,5500.0,6.284999847412109,21.670000076293945,262608,226035,248471,1,216364
SS0997_PP010_SM4_BF1_SLR1,41538.33984375,0.40903788805007935,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,20.34469223022461,141.13804626464844,45640.03101562508,584749120.0,242199.921875,46.78413391113281,7.091753005981445,9060.0,6.284999847412109,21.670000076293945,262648,204369,248521,1,216366
SS0997_PP003_SM4_BF1_SLR1,43116.97265625,0.43038395047187805,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.29450988769531,106.60554504394531,45667.187031250054,582905920.0,247703.015625,46.78413391113281,6.273866653442383,6220.0,6.284999847412109,21.670000076293945,262648,204369,248521,1,216366
SS0996_PP446_SM1_BF1_SLR1,38430.0,0.5862820148468018,05Jul2000 01:00:00,16Jul2000 06:00:00,327.6592712402344,79.46798706054688,106.59849548339844,32253.431406250034,576845632.0,155716.0,89.87382507324219,3.5425662994384766,4106.31982421875,5.309000015258789,21.670000076293945,262608,226035,248471,1,216364
SS0997_PP012_SM3_BF1_SLR1,43652.6875,0.4380629360675812,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.30441284179688,106.60486602783203,45649.01214843766,584150144.0,242907.640625,46.78413391113281,4.71024751663208,6690.0,6.284999847412109,21.670000076293945,262648,211903,248521,2,216366
SS0997_PP006_SM3_BF1_SLR1,44033.3828125,0.44130799174308777,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.38191223144531,141.1380157470703,45583.82308593774,580726528.0,240608.515625,46.78413391113281,6.320979595184326,4970.0,6.284999847412109,21.670000076293945,262648,211903,248521,2,216366
SS0994_PP142_SM5_BF1_SLR1,44720.046875,0.5463118553161621,03Jul2000 01:00:00,17Jul2000 06:00:00,327.6592712402344,81.13665771484375,106.60313415527344,37665.75316406259,592127744.0,147851.96875,74.41207122802734,11.303858757019043,6330.0,5.327499866485596,21.670000076293945,262564,189186,248444,1,216314
SS0997_PP009_SM4_BF1_SLR1,40077.64453125,0.37714168429374695,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,81.54818725585938,80.7342529296875,45633.100039062505,590864704.0,241224.21875,46.78413391113281,20.667688369750977,5210.0,6.284999847412109,21.670000076293945,262648,204369,248521,1,216366
SS0997_PP005_SM3_BF1_SLR1,44443.81640625,0.44514521956443787,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,33.36043930053711,141.13784790039062,45666.15945312508,583778496.0,240945.4375,46.78413391113281,4.996132850646973,6950.0,6.284999847412109,21.670000076293945,262648,211903,248521,2,216366
SS0990_PP455_SM3_BF1_SLR1,36718.19921875,0.4519948959350586,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.42237091064453,106.60005187988281,39768.80242187506,584837952.0,260147.984375,47.44214630126953,8.428311347961426,5610.0,6.473700046539307,21.670000076293945,262648,211903,248521,2,216366
SS0997_PP022_SM3_BF1_SLR1,39446.5234375,0.39528021216392517,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.29395294189453,93.87954711914062,45617.82117187501,583201024.0,250164.5,46.78413391113281,5.443742275238037,5780.0,6.284999847412109,21.670000076293945,262648,211903,248521,2,216366
SS0997_PP024_SM3_BF1_SLR1,42976.63671875,0.42814901471138,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,80.80661010742188,91.93656921386719,45579.852968750245,584009280.0,240698.5,46.78413391113281,13.694089889526367,5910.0,6.284999847412109,21.670000076293945,262648,211903,248521,2,216366
SS0997_PP025_SM3_BF1_SLR1,39890.69140625,0.3989010155200958,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.32035827636719,129.4432830810547,45644.19148437504,583984448.0,241270.125,46.78413391113281,6.974448204040527,6954.52978515625,6.284999847412109,21.670000076293945,262648,211903,248521,2,216366
SS0997_PP014_SM3_BF1_SLR1,44286.69921875,0.4421219825744629,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.84124755859375,129.44403076171875,45619.15675781251,582117120.0,247128.859375,46.78413391113281,10.041958808898926,4900.0,6.284999847412109,21.670000076293945,262648,211903,248521,2,216366
SS0997_PP011_SM4_BF1_SLR1,42433.34375,0.4123551547527313,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,81.27891540527344,91.93499755859375,45625.050039062575,584501376.0,241956.84375,46.78413391113281,15.108232498168945,9120.0,6.284999847412109,21.670000076293945,262648,204369,248521,1,216366
SS0997_PP007_SM3_BF1_SLR1,42906.08203125,0.42787572741508484,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,78.53694152832031,141.1381378173828,45854.55906250001,583472576.0,240507.734375,46.78413391113281,9.144737243652344,6360.0,6.284999847412109,21.670000076293945,262648,211903,248521,2,216366
SS0990_PP464_SM3_BF1_SLR1,39825.265625,0.4839593172073364,03Jul2000 01:00:00,17Jul2000 00:00:00,327.6592712402344,79.49256134033203,112.02398681640625,39781.474453125134,585728000.0,262624.9375,47.44214630126953,9.838113784790039,6440.0,6.473700046539307,21.670000076293945,262648,211903,248521,2,216366
SS0996_PP347_SM2_BF1_SLR1,37747.5390625,0.5775617361068726,05Jul2000 01:00:00,16Jul2000 06:00:00,327.6592712402344,79.33342742919922,106.59735107421875,32275.842773437536,578450112.0,151639.09375,89.87382507324219,3.558828353881836,5640.0,5.309000015258789,21.670000076293945,262566,218184,248376,2,216306
SS0996_PP358_SM5_BF1_SLR1,36513.609375,0.557693362236023,05Jul2000 01:00:00,16Jul2000 06:00:00,327.6592712402344,27.552364349365234,141.1382598876953,32253.473750000125,579814848.0,151130.96875,89.87382507324219,3.671555995941162,5780.0,5.309000015258789,21.670000076293945,262564,189186,248444,1,216314
SS0996_PP059_SM1_BF1_SLR1,36092.48828125,0.5459261536598206,05Jul2000 01:00:00,16Jul2000 06:00:00,327.6592712402344,79.31493377685547,106.586181640625,32236.143046875164,582519808.0,147932.65625,89.87382507324219,3.4098923206329346,13900.0,5.309000015258789,21.670000076293945,262608,226035,248471,1,216364
SS0997_PP017_SM3_BF1_SLR1,42911.1171875,0.4302832782268524,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.73078918457031,129.44395446777344,45619.73250000003,583914688.0,241699.203125,46.78413391113281,5.8363142013549805,5860.0,6.284999847412109,21.670000076293945,262648,211903,248521,2,216366
SS0997_PP015_SM4_BF1_SLR1,42511.6171875,0.4203544855117798,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,80.71067810058594,111.30594635009766,45708.09437500001,587540416.0,252938.515625,46.78413391113281,9.01650619506836,7110.0,6.284999847412109,21.670000076293945,262648,204369,248521,1,216366
SS0997_PP031_SM3_BF1_SLR1,42970.921875,0.42858847975730896,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.83647155761719,111.91858673095703,45839.77992187505,584378944.0,241343.140625,46.78413391113281,7.053916931152344,7490.0,6.284999847412109,21.670000076293945,262648,211903,248521,2,216366
SS0997_PP019_SM4_BF1_SLR1,42453.04296875,0.41673213243484497,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,79.95980834960938,106.60552978515625,45612.63253906252,585266624.0,252020.234375,46.78413391113281,9.430728912353516,5420.0,6.284999847412109,21.670000076293945,262648,204369,248521,1,216366
SS0997_PP029_SM4_BF1_SLR1,42868.3828125,0.4291604161262512,02Jul2000 01:00:00,17Jul2000 12:00:00,327.6592712402344,18.701793670654297,141.13796997070312,45658.01699218758,583160000.0,247250.796875,46.78413391113281,4.311017990112305,6000.0,6.284999847412109,21.670000076293945,262648,204369,248521,1,216366
