Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Stage BC (ft),Max Inflow BC (cfs),Max Cum PRCP (inc),Max Cum PRCP (in)
S0130,SUCCESS,11.283888888888889,48,,135529.,1.675,4.95,Jul 21 02:17,Jul 21 13:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0131,SUCCESS,9.540555555555555,40,,113642.,1.412,5.71,Mar 15 18:23,Mar 16 03:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0132,SUCCESS,10.383055555555556,44,,31430.,0.4086,0.20,Jul 21 02:16,Jul 21 12:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0133,SUCCESS,6.656666666666667,28,,19087.,0.3296,0.31,Jul 21 02:30,Jul 21 09:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0134,SUCCESS,5.488888888888889,24,,12268.,0.2402,0.18,Jul 21 02:29,Jul 21 07:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0135,SUCCESS,7.118333333333333,32,,12147.,0.2046,0.22,Jul 21 02:30,Jul 21 09:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0136,SUCCESS,7.680833333333334,32,,17690.,0.2674,0.12,Jul 21 02:34,Jul 21 10:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0137,SUCCESS,10.1775,44,,23820.,0.3415,0.43,Mar 15 18:22,Mar 16 04:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0138,SUCCESS,10.137777777777778,44,,46402.,0.6215,4.18,Jul 21 02:33,Jul 21 12:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0139,SUCCESS,6.4319444444444445,28,,16599.,0.2837,4.18,Jul 21 02:30,Jul 21 08:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0140,SUCCESS,11.613333333333333,48,,27373.,0.2927,2.74,Jul 21 02:36,Jul 21 14:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0141,SUCCESS,10.575555555555555,44,,17288.,0.3036,0.18,Jul 21 02:32,Jul 21 13:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0142,SUCCESS,10.827777777777778,44,,16314.,0.2109,1.43,Jul 21 02:31,Jul 21 13:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0143,SUCCESS,8.606944444444444,36,,12573.,0.2181,0.38,Jul 21 02:30,Jul 21 11:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0144,SUCCESS,12.470555555555556,52,,20268.,0.3066,0.10,Jul 21 02:35,Jul 21 15:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0145,SUCCESS,9.818055555555555,40,,19735.,0.2726,6.38,Jul 21 02:33,Jul 21 12:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0146,SUCCESS,10.464166666666666,44,,21769.,0.2883,5.52,Jul 21 02:35,Jul 21 13:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0147,SUCCESS,10.269722222222223,44,,21003.,0.2646,4.56,Jul 21 02:35,Jul 21 12:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0148,SUCCESS,12.064166666666667,52,,22955.,0.2201,2.67,Mar 15 18:16,Mar 16 06:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0149,SUCCESS,7.110555555555555,32,,12985.,0.2052,2.93,Jul 21 02:30,Jul 21 09:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0150,SUCCESS,8.830833333333333,36,,16835.,0.2104,1.77,Jul 21 02:32,Jul 21 11:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0151,SUCCESS,4.188888888888889,20,,8539.,0.1869,0.46,Jul 21 02:29,Jul 21 06:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0152,SUCCESS,8.178888888888888,36,,17562.,0.2661,0.20,Jul 21 02:34,Jul 21 10:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0153,SUCCESS,7.472777777777778,32,,15015.,0.2595,4.34,Jul 21 02:38,Jul 21 10:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0154,SUCCESS,11.301666666666668,48,,24813.,0.3186,3.87,Jul 21 02:44,Jul 21 14:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0155,SUCCESS,6.579444444444444,28,,12803.,0.2222,1.46,Jul 21 02:38,Jul 21 09:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0156,SUCCESS,4.2411111111111115,20,,7750.,0.1546,2.08,Jul 21 02:37,Jul 21 06:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0157,SUCCESS,6.920833333333333,28,,11915.,0.1690,2.36,Jul 21 02:38,Jul 21 09:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0158,SUCCESS,7.2825,32,,16001.,0.2703,1.59,Jul 21 02:40,Jul 21 09:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0159,SUCCESS,6.581666666666666,28,,12122.,0.1938,1.06,Jul 21 02:38,Jul 21 09:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0160,SUCCESS,7.8244444444444445,32,,17031.,0.2801,0.11,Mar 15 18:01,Mar 16 01:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0161,SUCCESS,8.765,36,,16978.,0.2532,0.19,Mar 15 18:03,Mar 16 02:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0162,SUCCESS,11.419444444444444,48,,24562.,0.3098,3.31,Jul 21 02:34,Jul 21 13:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0163,SUCCESS,9.675277777777778,40,,22764.,0.2674,2.13,Jul 22 18:40,Jul 23 04:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0164,SUCCESS,7.823888888888889,32,,14095.,0.1840,2.03,Jul 22 18:35,Jul 23 02:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0165,SUCCESS,3.505,16,,7888.,0.1679,1.01,Jul 22 18:33,Jul 22 22:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0166,SUCCESS,6.461666666666667,28,,17026.,0.2790,0.10,Jul 22 18:35,Jul 23 01:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0167,SUCCESS,7.1641666666666675,32,,16898.,0.2681,0.33,Jul 22 18:36,Jul 23 01:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0168,SUCCESS,4.8575,20,,9968.,0.2126,0.11,Jul 22 18:35,Jul 22 23:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0169,SUCCESS,6.9413888888888895,28,,15649.,0.2681,0.22,Jul 22 18:36,Jul 23 01:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0170,SUCCESS,11.123888888888889,48,,20085.,0.2771,0.15,Jul 22 18:39,Jul 23 05:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0171,SUCCESS,8.385555555555555,36,,18390.,0.2414,1.90,Jul 22 18:37,Jul 23 03:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0172,SUCCESS,9.169722222222221,40,,17739.,0.2492,1.99,Jul 22 18:36,Jul 23 03:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0173,SUCCESS,10.621111111111112,44,,21097.,0.2843,1.23,Mar 15 18:25,Mar 16 05:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0174,SUCCESS,7.488888888888889,32,,15507.,0.2326,0.22,Jul 22 18:35,Jul 23 02:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0175,SUCCESS,4.035277777777778,20,,8091.,0.1725,0.12,Jul 22 18:33,Jul 22 22:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0176,SUCCESS,4.416666666666667,20,,9174.,0.1801,0.12,Jul 22 18:33,Jul 22 22:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0177,SUCCESS,13.273888888888889,56,,20543.,0.2954,1.02,Jul 22 18:40,Jul 23 07:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0178,SUCCESS,8.381944444444445,36,,20611.,0.2919,0.25,Mar 15 18:22,Mar 16 02:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0179,SUCCESS,5.355555555555555,24,,13127.,0.2441,0.19,Jul 22 18:34,Jul 22 23:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0180,SUCCESS,5.1175,24,,10997.,0.1845,2.21,Jul 22 18:34,Jul 22 23:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0181,SUCCESS,8.779444444444445,36,,16815.,0.2501,0.18,Jul 22 18:36,Jul 23 03:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0182,SUCCESS,10.216944444444444,44,,17051.,0.2043,1.29,Jul 22 18:38,Jul 23 04:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0183,SUCCESS,4.196111111111112,20,,9333.,0.1946,0.12,Jul 22 18:34,Jul 22 22:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0184,SUCCESS,8.286111111111111,36,,20183.,0.2928,1.01,Jul 22 18:38,Jul 23 02:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0185,SUCCESS,8.6725,36,,20738.,0.3010,0.26,Mar 15 18:25,Mar 16 03:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0186,SUCCESS,7.301111111111111,32,,16105.,0.2610,0.41,Jul 22 18:36,Jul 23 01:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0187,SUCCESS,6.670277777777778,28,,16302.,0.2808,0.20,Jul 22 18:35,Jul 23 01:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0188,SUCCESS,9.317777777777778,40,,20660.,0.2610,0.17,Mar 15 18:24,Mar 16 03:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0189,SUCCESS,5.671666666666667,24,,9845.,0.1801,0.21,Jul 22 18:36,Jul 23 00:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0190,SUCCESS,5.888333333333333,24,,13618.,0.2176,0.19,Jul 22 18:34,Jul 23 00:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0191,SUCCESS,4.506388888888889,20,,9845.,0.1826,0.18,Jul 22 18:35,Jul 22 23:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0192,SUCCESS,7.6577777777777785,32,,20138.,0.2798,0.13,Jul 22 18:39,Jul 23 02:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0417,SUCCESS,8.524722222222223,36,,20952.,0.3358,0.16,Mar 15 18:21,Mar 16 02:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0418,SUCCESS,7.024444444444445,32,,14806.,0.2668,0.12,Jul 22 18:35,Jul 23 01:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0419,SUCCESS,9.215555555555556,40,,24131.,0.2970,0.77,Jul 22 18:41,Jul 23 03:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0420,SUCCESS,6.4686111111111115,28,,15114.,0.2792,0.14,Jul 22 18:36,Jul 23 01:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0421,SUCCESS,5.02,24,,10116.,0.2069,0.16,Jul 22 18:35,Jul 22 23:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0422,SUCCESS,7.171944444444445,32,,13692.,0.2605,0.14,Jul 22 18:34,Jul 23 01:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0423,SUCCESS,9.796944444444444,40,,20927.,0.2787,0.21,Mar 15 18:24,Mar 16 04:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0424,SUCCESS,9.954444444444444,40,,21592.,0.3214,0.11,Mar 15 18:18,Mar 16 04:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0425,SUCCESS,5.426666666666667,24,,12812.,0.2185,0.17,Jul 22 18:34,Jul 23 00:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0426,SUCCESS,9.034444444444444,40,,22080.,0.3385,0.09,Jul 22 18:39,Jul 23 03:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0427,SUCCESS,11.351666666666667,48,,23070.,0.2525,0.19,Mar 15 18:16,Mar 16 05:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0428,SUCCESS,6.2625,28,,13816.,0.2241,0.13,Jul 22 18:33,Jul 23 00:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0429,SUCCESS,5.245,24,,11877.,0.2174,0.17,Jul 22 18:34,Jul 22 23:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0430,SUCCESS,7.429444444444445,32,,17656.,0.2876,0.11,Jul 22 18:38,Jul 23 02:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0431,SUCCESS,7.865277777777777,32,,25285.,0.3841,0.18,Jul 22 18:37,Jul 23 02:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0432,SUCCESS,8.9575,36,,30831.,0.4253,0.20,Jul 22 18:40,Jul 23 03:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0433,SUCCESS,5.4350000000000005,24,,16121.,0.3214,0.13,Jul 22 18:34,Jul 23 00:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0434,SUCCESS,10.645833333333332,44,,22040.,0.2912,0.17,Mar 15 18:21,Mar 16 05:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0435,SUCCESS,6.1722222222222225,28,,14232.,0.2063,1.50,Jul 22 18:33,Jul 23 00:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0436,SUCCESS,7.358055555555556,32,,17484.,0.2490,0.16,Jul 22 18:36,Jul 23 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0437,SUCCESS,4.538055555555555,20,,9585.,0.1801,0.17,Jul 22 18:34,Jul 22 23:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0438,SUCCESS,7.918333333333334,32,,72787.,1.139,6.40,Jul 22 18:38,Jul 23 02:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0439,SUCCESS,9.609722222222222,40,,133613.,1.796,4.33,Jul 22 18:39,Jul 23 04:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0440,SUCCESS,8.503055555555555,36,,19570.,0.3220,2.53,Jul 22 18:35,Jul 23 03:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0441,SUCCESS,11.725,48,,38634.,0.4781,0.58,Mar 15 18:23,Mar 16 06:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0442,SUCCESS,10.943055555555556,44,,19855.,0.2334,1.42,Jul 22 18:38,Jul 23 05:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0443,SUCCESS,5.388333333333334,24,,9508.,0.1840,0.27,Jul 22 18:34,Jul 22 23:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0444,SUCCESS,8.490277777777777,36,,16904.,0.2647,0.19,Jul 22 18:35,Jul 23 03:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0445,SUCCESS,8.635277777777777,36,,32490.,0.4042,4.79,Jul 22 18:37,Jul 23 03:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0446,SUCCESS,14.92361111111111,60,,65549.,0.7405,4.24,Mar 15 18:22,Mar 16 09:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0447,SUCCESS,7.615277777777777,32,,19390.,0.2883,3.70,Jul 22 18:34,Jul 23 02:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0448,SUCCESS,8.902777777777779,36,,20109.,0.3155,0.44,Jul 22 18:40,Jul 23 03:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0449,SUCCESS,8.733055555555556,36,,17804.,0.2216,2.02,Jul 22 18:36,Jul 23 03:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0450,SUCCESS,7.8983333333333325,32,,17015.,0.2687,0.33,Jul 22 18:36,Jul 23 02:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0451,SUCCESS,7.008333333333334,32,,17037.,0.2611,0.23,Jul 22 18:37,Jul 23 01:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0452,SUCCESS,8.472777777777777,36,,24602.,0.3728,5.28,Jul 22 18:39,Jul 23 03:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0453,SUCCESS,9.515833333333333,40,,21934.,0.2963,3.70,Jul 22 18:40,Jul 23 04:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0454,SUCCESS,9.588333333333335,40,,29355.,0.3257,4.17,Jul 22 18:39,Jul 23 04:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0455,SUCCESS,5.563611111111111,24,,11064.,0.2002,2.53,Jul 22 18:33,Jul 23 00:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0456,SUCCESS,7.286388888888888,32,,15586.,0.2127,1.94,Jul 22 18:36,Jul 23 01:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0457,SUCCESS,6.510555555555555,28,,13306.,0.2386,0.32,Jul 22 18:34,Jul 23 01:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0458,SUCCESS,8.894166666666667,36,,20283.,0.2898,0.16,Jul 22 18:39,Jul 23 03:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0459,SUCCESS,8.576666666666666,36,,18252.,0.2701,2.37,Jul 22 18:35,Jul 23 03:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0460,SUCCESS,7.982222222222222,32,,17649.,0.2770,0.38,Jul 22 18:37,Jul 23 02:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0461,SUCCESS,13.576666666666666,56,,26278.,0.3360,2.23,Mar 15 18:22,Mar 16 07:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0462,SUCCESS,4.741388888888889,20,,10087.,0.2102,1.45,Jul 22 18:35,Jul 22 23:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0463,SUCCESS,5.874444444444445,24,,13176.,0.1852,2.36,Jul 22 18:34,Jul 23 00:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0464,SUCCESS,4.498888888888889,20,,10878.,0.2034,1.98,Jul 22 18:33,Jul 22 23:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0465,SUCCESS,4.9975000000000005,20,,12720.,0.2246,0.17,Jul 22 18:34,Jul 22 23:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0466,SUCCESS,15.153333333333334,64,,24943.,0.2635,1.44,Mar 15 18:27,Mar 16 09:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0467,SUCCESS,5.322777777777778,24,,12000.,0.2058,1.34,Jul 22 18:33,Jul 22 23:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0468,SUCCESS,6.456666666666667,28,,16917.,0.2622,0.15,Jul 22 18:36,Jul 23 01:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0469,SUCCESS,8.020277777777778,36,,13654.,0.2221,0.21,Jul 22 18:34,Jul 23 02:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0470,SUCCESS,9.818055555555555,40,,17770.,0.2658,1.13,Jul 22 18:39,Jul 23 04:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0471,SUCCESS,7.341944444444444,32,,12432.,0.2009,0.46,Jul 22 18:34,Jul 23 01:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0472,SUCCESS,7.003611111111111,32,,12254.,0.2214,0.12,Jul 22 18:34,Jul 23 01:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0473,SUCCESS,9.648055555555555,40,,16809.,0.2501,0.61,Jul 22 18:36,Jul 23 04:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0474,SUCCESS,5.648888888888888,24,,8850.,0.1636,0.21,Jul 22 18:34,Jul 23 00:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0475,SUCCESS,8.209444444444443,36,,20067.,0.2937,0.18,Jul 22 18:40,Jul 23 02:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0476,SUCCESS,8.615277777777777,36,,20135.,0.2846,0.40,Jul 22 18:40,Jul 23 03:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0477,SUCCESS,5.991388888888889,24,,11895.,0.1987,1.50,Jul 22 18:34,Jul 23 00:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0478,SUCCESS,4.516388888888889,20,,9259.,0.1865,0.21,Jul 22 18:35,Jul 22 23:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0479,SUCCESS,7.445,32,,15950.,0.2370,0.54,Jul 22 18:36,Jul 23 02:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0480,SUCCESS,9.073888888888888,40,,20627.,0.2941,0.20,Mar 15 18:21,Mar 16 03:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0481,SUCCESS,4.433888888888889,20,,9891.,0.2008,0.24,Jul 22 18:34,Jul 22 23:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0482,SUCCESS,4.394166666666667,20,,8607.,0.1497,2.34,Jul 22 18:33,Jul 22 22:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0483,SUCCESS,7.539444444444444,32,,16926.,0.2599,0.47,Jul 22 18:37,Jul 23 02:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0484,SUCCESS,7.2175,32,,16879.,0.2896,0.13,Jul 22 18:37,Jul 23 01:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0485,SUCCESS,8.631944444444445,36,,20662.,0.2991,0.14,Mar 15 18:21,Mar 16 02:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0486,SUCCESS,4.365555555555555,20,,9324.,0.1912,0.19,Jul 22 18:34,Jul 22 22:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0705,SUCCESS,10.649166666666666,44,,21980.,0.3126,0.16,Mar 15 18:19,Mar 16 04:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0706,SUCCESS,7.029166666666667,32,,17223.,0.2837,0.12,Jul 22 18:37,Jul 23 01:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0707,SUCCESS,7.632777777777778,32,,18384.,0.2817,0.86,Jul 22 18:39,Jul 23 02:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0708,SUCCESS,6.065555555555555,28,,15914.,0.2579,1.32,Jul 22 18:34,Jul 23 00:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0709,SUCCESS,8.898888888888889,36,,21051.,0.2933,0.11,Mar 15 18:10,Mar 16 03:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0710,SUCCESS,8.9825,36,,21200.,0.3023,0.13,Jul 22 18:40,Jul 23 03:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0711,SUCCESS,8.637777777777778,36,,21153.,0.3128,0.12,Mar 15 18:13,Mar 16 02:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0712,SUCCESS,5.6641666666666675,24,,12870.,0.2474,0.09,Jul 22 18:34,Jul 23 00:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0713,SUCCESS,7.870555555555556,32,,21168.,0.3124,0.10,Jul 22 18:40,Jul 23 02:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0714,SUCCESS,9.651666666666667,40,,21689.,0.3114,0.09,Mar 15 18:19,Mar 16 03:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0715,SUCCESS,9.891944444444444,40,,20962.,0.2794,0.19,Mar 15 18:17,Mar 16 04:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0716,SUCCESS,6.387777777777778,28,,15156.,0.2494,1.73,Jul 22 18:34,Jul 23 00:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0717,SUCCESS,7.696111111111112,32,,15918.,0.2409,0.73,Jul 22 18:35,Jul 23 02:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0718,SUCCESS,5.691111111111112,24,,11613.,0.2277,0.50,Jul 22 18:33,Jul 23 00:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0719,SUCCESS,8.65611111111111,36,,20409.,0.3239,0.09,Jul 22 18:38,Jul 23 03:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0720,SUCCESS,6.4013888888888895,28,,13757.,0.2656,0.11,Jul 22 18:34,Jul 23 00:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
S0721,SUCCESS,7.885277777777778,32,,18052.,0.2822,0.19,Jul 22 18:37,Jul 23 02:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
