Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Stage BC (ft),Max Inflow BC (cfs),Max Cum PRCP (inc),Max Cum PRCP (in)
SS0114_PP104_SM1_BF1_SLR1,SUCCESS,14.993333333333332,60,,42818.,0.4348,0.37,Mar 25 13:29,Mar 26 04:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP112_SM4_BF1_SLR1,SUCCESS,15.332777777777778,64,,43330.,0.4321,0.58,Apr 02 01:29,Apr 02 16:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP115_SM3_BF1_SLR1,SUCCESS,13.673888888888888,56,,43888.,0.4405,0.78,Mar 22 07:13,Mar 22 20:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP122_SM1_BF1_SLR1,SUCCESS,19.16861111111111,80,,41965.,0.4279,0.38,Apr 01 20:23,Apr 02 15:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP129_SM2_BF1_SLR1,SUCCESS,13.509444444444444,56,,43167.,0.4386,0.54,Mar 26 01:39,Mar 26 15:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP145_SM2_BF1_SLR1,SUCCESS,16.233055555555556,68,,43305.,0.4382,0.53,Apr 01 23:34,Apr 02 15:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP150_SM1_BF1_SLR1,SUCCESS,18.76,76,,43104.,0.4368,0.40,Apr 01 20:25,Apr 02 15:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP152_SM3_BF1_SLR1,SUCCESS,15.847777777777779,64,,43474.,0.4383,0.52,Apr 19 11:20,Apr 20 03:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP166_SM5_BF1_SLR1,SUCCESS,17.504444444444445,72,,42433.,0.4321,0.97,Mar 30 07:09,Mar 31 00:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP167_SM2_BF1_SLR1,SUCCESS,13.535277777777777,56,,42734.,0.4330,0.18,Mar 25 08:58,Mar 25 22:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP172_SM1_BF1_SLR1,SUCCESS,19.006666666666668,80,,43460.,0.4351,0.44,Mar 22 05:21,Mar 23 00:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP180_SM2_BF1_SLR1,SUCCESS,13.505833333333333,56,,42822.,0.4347,0.62,Mar 25 09:33,Mar 25 23:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP188_SM3_BF1_SLR1,SUCCESS,15.008333333333333,64,,42158.,0.4237,0.49,Apr 19 11:17,Apr 20 02:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP189_SM2_BF1_SLR1,SUCCESS,18.01722222222222,76,,43123.,0.4329,0.51,Apr 01 23:51,Apr 02 17:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP201_SM3_BF1_SLR1,SUCCESS,18.264166666666668,76,,43487.,0.4377,0.18,Apr 09 09:53,Apr 10 04:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP228_SM1_BF1_SLR1,SUCCESS,13.769166666666667,56,,43172.,0.4367,0.42,Mar 26 00:58,Mar 26 14:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP231_SM3_BF1_SLR1,SUCCESS,16.157777777777778,68,,42242.,0.4276,0.44,Apr 13 01:36,Apr 13 17:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP238_SM1_BF1_SLR1,SUCCESS,14.635555555555555,60,,42039.,0.4286,0.46,Mar 30 03:54,Mar 30 18:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP247_SM3_BF1_SLR1,SUCCESS,14.186111111111112,60,,44112.,0.4448,0.42,Apr 19 11:17,Apr 20 01:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP254_SM2_BF1_SLR1,SUCCESS,15.104166666666666,64,,43070.,0.4349,0.18,Apr 14 14:08,Apr 15 05:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP262_SM3_BF1_SLR1,SUCCESS,15.034444444444444,64,,42434.,0.4313,0.18,Apr 13 02:12,Apr 13 17:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP272_SM2_BF1_SLR1,SUCCESS,14.950555555555555,60,,43754.,0.4459,0.48,Apr 06 02:07,Apr 06 17:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP280_SM1_BF1_SLR1,SUCCESS,13.999722222222221,56,,42516.,0.4297,1.24,Mar 30 03:53,Mar 30 17:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP287_SM4_BF1_SLR1,SUCCESS,13.571111111111112,56,,42749.,0.4284,0.30,Mar 22 07:39,Mar 22 21:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP294_SM4_BF1_SLR1,SUCCESS,18.506666666666668,76,,42940.,0.4304,0.57,Apr 19 11:29,Apr 20 06:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP307_SM4_BF1_SLR1,SUCCESS,15.907222222222222,64,,43143.,0.4364,0.52,Apr 06 08:45,Apr 07 00:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP317_SM3_BF1_SLR1,SUCCESS,13.997777777777777,56,,42900.,0.4369,0.84,Apr 06 08:48,Apr 06 22:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP319_SM4_BF1_SLR1,SUCCESS,14.656666666666666,60,,41563.,0.4166,1.35,Mar 22 08:09,Mar 22 22:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP323_SM3_BF1_SLR1,SUCCESS,15.301666666666668,64,,43518.,0.4383,0.72,Apr 13 02:14,Apr 13 17:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP325_SM1_BF1_SLR1,SUCCESS,17.461111111111112,72,,43148.,0.4375,0.35,Apr 13 02:17,Apr 13 19:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP330_SM4_BF1_SLR1,SUCCESS,13.639999999999999,56,,38892.,0.3901,0.18,Apr 17 10:57,Apr 18 00:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP339_SM2_BF1_SLR1,SUCCESS,13.281111111111112,56,,43069.,0.4341,0.79,Mar 22 03:58,Mar 22 17:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP342_SM3_BF1_SLR1,SUCCESS,14.24611111111111,60,,42759.,0.4339,0.37,Apr 13 02:20,Apr 13 16:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP351_SM4_BF1_SLR1,SUCCESS,14.55888888888889,60,,42287.,0.4287,0.61,Mar 25 23:46,Mar 26 14:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP353_SM2_BF1_SLR1,SUCCESS,15.446944444444444,64,,41920.,0.4267,0.41,Apr 13 02:28,Apr 13 17:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP370_SM2_BF1_SLR1,SUCCESS,15.239722222222222,64,,42621.,0.4286,1.11,Apr 13 02:16,Apr 13 17:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP375_SM3_BF1_SLR1,SUCCESS,15.250833333333333,64,,43276.,0.4387,0.55,Apr 01 20:24,Apr 02 11:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP380_SM2_BF1_SLR1,SUCCESS,13.05388888888889,56,,43181.,0.4345,0.40,Mar 22 05:59,Mar 22 19:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP390_SM2_BF1_SLR1,SUCCESS,14.78888888888889,60,,43058.,0.4381,0.82,Apr 17 10:55,Apr 18 01:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP396_SM1_BF1_SLR1,SUCCESS,19.92777777777778,80,,41558.,0.4231,0.99,Apr 14 11:30,Apr 15 07:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP403_SM2_BF1_SLR1,SUCCESS,14.3825,60,,43147.,0.4397,0.79,Apr 14 12:42,Apr 15 03:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP411_SM4_BF1_SLR1,SUCCESS,16.66777777777778,68,,42995.,0.4300,0.55,Apr 01 20:05,Apr 02 12:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP412_SM1_BF1_SLR1,SUCCESS,14.919722222222221,60,,40451.,0.4126,0.43,Apr 17 03:34,Apr 17 18:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP414_SM2_BF1_SLR1,SUCCESS,18.254722222222224,76,,43489.,0.4398,0.47,Mar 30 03:50,Mar 30 22:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP418_SM2_BF1_SLR1,SUCCESS,14.4925,60,,41119.,0.4176,0.43,Mar 25 08:49,Mar 25 23:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP436_SM4_BF1_SLR1,SUCCESS,20.353333333333335,84,,42884.,0.4292,0.82,Apr 06 05:14,Apr 07 01:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP458_SM2_BF1_SLR1,SUCCESS,16.013055555555557,68,,47302.,0.4793,1.40,Mar 22 07:18,Mar 22 23:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP458_SM5_BF1_SLR1,SUCCESS,14.113888888888889,60,,43446.,0.4388,0.51,Mar 22 04:34,Mar 22 18:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP459_SM4_BF1_SLR1,SUCCESS,15.256944444444445,64,,42179.,0.4198,0.51,Apr 14 14:09,Apr 15 05:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP480_SM2_BF1_SLR1,SUCCESS,14.936666666666667,60,,43329.,0.4403,0.80,Apr 02 01:10,Apr 02 16:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0114_PP488_SM1_BF1_SLR1,SUCCESS,14.962222222222222,60,,43556.,0.4400,0.39,Apr 02 01:36,Apr 02 16:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0115_PP059_SM3_BF1_SLR1,SUCCESS,15.6725,64,,62818.,0.5490,0.17,Mar 26 02:02,Mar 26 17:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0115_PP160_SM1_BF1_SLR1,SUCCESS,18.70111111111111,76,,58825.,0.4703,1.14,Apr 02 02:34,Apr 02 21:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0115_PP299_SM4_BF1_SLR1,SUCCESS,16.398888888888887,68,,58753.,0.4927,1.15,Mar 22 04:40,Mar 22 21:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0116_PP030_SM2_BF1_SLR1,SUCCESS,16.238611111111112,68,,65096.,0.5651,3.10,Apr 17 08:09,Apr 18 00:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0116_PP030_SM5_BF1_SLR1,SUCCESS,15.964166666666666,64,,60986.,0.5096,3.09,Apr 17 10:47,Apr 18 02:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0116_PP122_SM3_BF1_SLR1,SUCCESS,15.992777777777777,64,,61688.,0.5396,2.18,Mar 30 06:12,Mar 30 22:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0116_PP137_SM3_BF1_SLR1,SUCCESS,16.502777777777776,68,,64089.,0.5401,2.79,Apr 02 00:57,Apr 02 17:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0116_PP168_SM5_BF1_SLR1,SUCCESS,16.546666666666667,68,,61743.,0.5007,4.64,Apr 06 08:36,Apr 07 01:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0116_PP302_SM5_BF1_SLR1,SUCCESS,15.426944444444445,64,,55308.,0.4477,2.45,Mar 30 05:32,Mar 30 20:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0116_PP450_SM5_BF1_SLR1,SUCCESS,14.615277777777777,60,,57872.,0.4905,2.11,Mar 25 09:52,Mar 26 00:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0118_PP019_SM5_BF1_SLR1,SUCCESS,18.574166666666667,76,,45789.,0.3647,0.82,Apr 13 02:39,Apr 13 21:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0118_PP026_SM3_BF1_SLR1,SUCCESS,20.796666666666667,84,,45354.,0.3614,0.19,Apr 10 10:43,Apr 11 07:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0118_PP049_SM4_BF1_SLR1,SUCCESS,19.040833333333335,80,,46153.,0.3651,0.85,Apr 13 02:33,Apr 13 21:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0118_PP071_SM1_BF1_SLR1,SUCCESS,19.62,80,,46816.,0.3703,1.93,Apr 14 14:28,Apr 15 10:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0118_PP093_SM1_BF1_SLR1,SUCCESS,23.191111111111113,96,,45979.,0.3621,0.85,Apr 05 16:37,Apr 06 15:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0118_PP096_SM5_BF1_SLR1,SUCCESS,22.954166666666666,92,,43334.,0.3390,0.85,Apr 19 12:22,Apr 20 11:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0118_PP252_SM4_BF1_SLR1,SUCCESS,19.099166666666665,80,,47405.,0.3695,0.85,Apr 02 00:05,Apr 02 19:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0118_PP269_SM5_BF1_SLR1,SUCCESS,25.076944444444443,104,,43480.,0.3426,0.49,Apr 10 22:39,Apr 11 23:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0118_PP303_SM4_BF1_SLR1,SUCCESS,18.334444444444443,76,,44895.,0.3501,0.85,Mar 30 07:23,Mar 31 01:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0118_PP348_SM4_BF1_SLR1,SUCCESS,18.715,76,,46457.,0.3698,0.85,Mar 21 03:53,Mar 21 22:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0118_PP393_SM1_BF1_SLR1,SUCCESS,23.6275,96,,43419.,0.3368,2.22,Apr 02 00:02,Apr 02 23:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0118_PP496_SM4_BF1_SLR1,SUCCESS,17.198611111111113,72,,45453.,0.3621,0.86,Mar 30 04:15,Mar 30 21:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP007_SM4_BF1_SLR1,SUCCESS,15.05388888888889,64,,34663.,0.3334,0.86,Apr 19 11:17,Apr 20 02:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP010_SM2_BF1_SLR1,SUCCESS,15.5975,64,,34723.,0.3360,0.86,Apr 02 01:15,Apr 02 16:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP011_SM2_BF1_SLR1,SUCCESS,16.558055555555555,68,,34520.,0.3336,0.87,Apr 13 02:14,Apr 13 18:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP013_SM3_BF1_SLR1,SUCCESS,16.533055555555556,68,,35332.,0.3419,0.86,Mar 30 05:50,Mar 30 22:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP014_SM1_BF1_SLR1,SUCCESS,16.51888888888889,68,,34497.,0.3301,0.86,Mar 30 03:22,Mar 30 19:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP017_SM3_BF1_SLR1,SUCCESS,15.621944444444445,64,,35299.,0.3416,0.86,Apr 10 09:27,Apr 11 01:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP029_SM4_BF1_SLR1,SUCCESS,19.326666666666668,80,,34662.,0.3329,0.30,Apr 17 09:37,Apr 18 04:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP038_SM2_BF1_SLR1,SUCCESS,18.352777777777778,76,,34700.,0.3370,0.30,Apr 14 11:37,Apr 15 05:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP039_SM1_BF1_SLR1,SUCCESS,18.385833333333334,76,,34594.,0.3331,0.29,Apr 09 09:37,Apr 10 04:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP040_SM4_BF1_SLR1,SUCCESS,15.535277777777777,64,,34438.,0.3335,0.30,Apr 14 13:29,Apr 15 05:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP043_SM2_BF1_SLR1,SUCCESS,15.891666666666666,64,,34619.,0.3359,1.17,Mar 22 05:17,Mar 22 21:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP067_SM3_BF1_SLR1,SUCCESS,14.594166666666668,60,,34773.,0.3375,0.87,Apr 17 10:58,Apr 18 01:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP069_SM1_BF1_SLR1,SUCCESS,14.67861111111111,60,,34517.,0.3334,0.86,Apr 14 11:32,Apr 15 02:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP083_SM5_BF1_SLR1,SUCCESS,14.070555555555556,60,,34527.,0.3308,0.58,Mar 30 04:21,Mar 30 18:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP105_SM1_BF1_SLR1,SUCCESS,17.83277777777778,72,,34922.,0.3352,0.58,Mar 30 06:33,Mar 31 00:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP106_SM2_BF1_SLR1,SUCCESS,16.62666666666667,68,,34495.,0.3311,0.86,Apr 19 11:39,Apr 20 04:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP121_SM3_BF1_SLR1,SUCCESS,14.380555555555556,60,,34439.,0.3331,0.30,Apr 13 01:28,Apr 13 15:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP122_SM3_BF1_SLR1,SUCCESS,14.523611111111112,60,,34517.,0.3332,0.29,Apr 13 02:13,Apr 13 16:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP124_SM3_BF1_SLR1,SUCCESS,14.320833333333333,60,,34467.,0.3318,0.84,Mar 30 03:27,Mar 30 17:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP140_SM3_BF1_SLR1,SUCCESS,14.600555555555555,60,,35045.,0.3376,0.29,Apr 13 02:19,Apr 13 16:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP143_SM4_BF1_SLR1,SUCCESS,18.26527777777778,76,,34568.,0.3330,1.04,Apr 10 23:26,Apr 11 17:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP148_SM3_BF1_SLR1,SUCCESS,15.789722222222222,64,,34702.,0.3345,0.29,Apr 06 02:07,Apr 06 17:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP149_SM1_BF1_SLR1,SUCCESS,16.599166666666665,68,,34560.,0.3354,0.86,Apr 14 13:35,Apr 15 06:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP150_SM5_BF1_SLR1,SUCCESS,18.950833333333332,76,,34668.,0.3324,0.55,Apr 01 23:51,Apr 02 18:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP159_SM2_BF1_SLR1,SUCCESS,15.708333333333332,64,,35615.,0.3402,1.02,Apr 17 10:56,Apr 18 02:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP164_SM3_BF1_SLR1,SUCCESS,15.916666666666666,64,,34659.,0.3345,0.87,Apr 14 14:08,Apr 15 06:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP168_SM2_BF1_SLR1,SUCCESS,16.66888888888889,68,,35013.,0.3385,0.43,Apr 10 10:14,Apr 11 02:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP176_SM2_BF1_SLR1,SUCCESS,13.873055555555556,56,,34917.,0.3346,0.87,Mar 25 06:34,Mar 25 20:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP177_SM1_BF1_SLR1,SUCCESS,15.269722222222223,64,,34503.,0.3348,0.86,Apr 13 02:06,Apr 13 17:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP179_SM3_BF1_SLR1,SUCCESS,21.161388888888887,88,,34678.,0.3344,0.86,Apr 10 11:41,Apr 11 08:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP192_SM2_BF1_SLR1,SUCCESS,17.608055555555556,72,,34616.,0.3344,0.86,Apr 19 11:16,Apr 20 04:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP202_SM3_BF1_SLR1,SUCCESS,14.891388888888889,60,,35017.,0.3387,0.86,Apr 14 14:06,Apr 15 05:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
SS0119_PP217_SM2_BF1_SLR1,SUCCESS,16.0,64,,34400.,0.3319,1.33,Apr 19 11:17,Apr 20 03:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
