Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Wind (ft/s),Mean BC (ft),Max BC (ft),Max Cum PRCP (inc)
SS0464_PP390_SM3_BF1_Base,Success,14h 31m 22s,45,,33734.,0.3794,2.73,Dec 30 15:33,Dec 31 06:04,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0464_PP404_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 05:47,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0464_PP409_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 06:50,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0464_PP437_SM2_BF1_Base,Success,14h 50m 51s,45,,29252.,0.3324,2.78,Dec 30 16:05,Dec 31 06:56,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0464_PP441_SM1_BF1_Base,Success,14h 58m 45s,45,,30090.,0.3386,2.58,Dec 30 16:07,Dec 31 07:06,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0464_PP464_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 09:59,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0464_PP465_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 04:30,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0464_PP471_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 11:34,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0464_PP490_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 05:37,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0465_PP027_SM3_BF1_Base,Success,18h 11m 30s,57,,32203.,0.3255,2.81,Dec 30 15:41,Dec 31 09:53,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0465_PP065_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 08:22,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0465_PP090_SM2_BF1_Base,Success,15h 13m 31s,48,,32690.,0.3300,1.27,Dec 30 16:11,Dec 31 07:24,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0465_PP221_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 14:56,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0465_PP225_SM2_BF1_Base,Success,16h 9m 31s,51,,31241.,0.3147,0.44,Dec 30 15:36,Dec 31 07:45,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0465_PP262_SM1_BF1_Base,Success,16h 13m 37s,51,,31301.,0.3094,2.69,Dec 30 15:41,Dec 31 07:54,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0465_PP273_SM4_BF1_Base,Success,15h 14m 3s,48,,31289.,0.3151,0.60,Dec 30 15:37,Dec 31 06:51,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0465_PP302_SM3_BF1_Base,Success,16h 11m 13s,51,,31407.,0.3145,1.67,Dec 30 16:04,Dec 31 08:15,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0465_PP338_SM3_BF1_Base,Success,16h 39m 19s,51,,31131.,0.3131,3.22,Dec 30 15:48,Dec 31 08:28,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0468_PP006_SM5_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 08:16,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0468_PP023_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 10:52,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0468_PP041_SM4_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 10:51,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0468_PP051_SM3_BF1_Base,Success,15h 55m 42s,48,,35337.,0.3911,0.37,Dec 30 16:07,Dec 31 08:03,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0468_PP152_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 12:23,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0468_PP182_SM1_BF1_Base,Success,16h 1m 48s,51,,35700.,0.3965,0.82,Dec 30 16:27,Dec 31 08:29,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0468_PP294_SM3_BF1_Base,Success,16h 9m 37s,51,,35374.,0.3911,0.59,Dec 30 16:27,Dec 31 08:36,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0468_PP407_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 10:33,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0469_PP085_SM1_BF1_Base,Success,18h 25m 59s,57,,32645.,0.3318,1.05,Dec 30 15:42,Dec 31 10:08,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0470_PP394_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 12:18,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0472_PP309_SM2_BF1_Base,Success,13h 42m 50s,42,,30901.,0.3654,0.88,Dec 30 16:08,Dec 31 05:51,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0475_PP037_SM5_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 05:48,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP033_SM4_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 12:51,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP052_SM4_BF1_Base,Success,17h 18m 50s,54,,34763.,0.3391,1.36,Dec 30 16:21,Dec 31 09:40,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP054_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 06:09,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP073_SM3_BF1_Base,Success,22h 8m 10s,69,,34009.,0.3309,0.97,Dec 30 16:32,Dec 31 14:40,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP089_SM3_BF1_Base,Success,19h 31m 35s,60,,34554.,0.3356,1.00,Dec 30 15:55,Dec 31 11:26,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP095_SM1_BF1_Base,Success,17h 5m 1s,54,,34794.,0.3394,1.17,Dec 30 16:28,Dec 31 09:33,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP104_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 10:33,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP105_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 10:37,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP129_SM3_BF1_Base,Success,16h 8m 46s,51,,34490.,0.3319,0.57,Dec 30 16:24,Dec 31 08:33,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP150_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 04:36,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP165_SM1_BF1_Base,Success,18h 12m 21s,57,,34381.,0.3356,1.15,Dec 30 16:16,Dec 31 10:29,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP175_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 10:57,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP239_SM3_BF1_Base,Success,17h 38m 13s,54,,34181.,0.3321,1.68,Dec 30 15:50,Dec 31 09:29,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP246_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 07:57,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP293_SM4_BF1_Base,Success,16h 42m 56s,51,,33903.,0.3268,2.74,Dec 30 15:49,Dec 31 08:32,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP302_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 10:29,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP344_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 08:43,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP360_SM3_BF1_Base,Success,20h 51m 56s,63,,34607.,0.3369,1.20,Dec 30 15:56,Dec 31 12:48,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP368_SM2_BF1_Base,Success,24h 42m 53s,75,,34904.,0.3412,0.42,Dec 30 15:49,Dec 31 16:32,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP370_SM1_BF1_Base,Success,16h 36m 20s,51,,34303.,0.3336,0.96,Dec 30 16:24,Dec 31 09:00,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP378_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 29 23:02,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP397_SM3_BF1_Base,Success,16h 13m 6s,51,,34811.,0.3395,0.30,Dec 30 15:52,Dec 31 08:05,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP436_SM4_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 11:11,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP443_SM4_BF1_Base,Success,17h 56m 3s,54,,34970.,0.3410,0.79,Dec 30 15:58,Dec 31 09:54,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP489_SM4_BF1_Base,Success,16h 40m 23s,51,,34558.,0.3374,0.85,Dec 30 15:51,Dec 31 08:31,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0479_PP492_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 08:53,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0483_PP131_SM4_BF1_Base,Success,18h 3m 2s,57,,36000.,0.3193,2.47,Dec 30 16:28,Dec 31 10:31,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0483_PP477_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 11:25,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP002_SM3_BF1_Base,Success,22h 44m 26s,69,,50746.,0.4665,1.48,Dec 30 16:25,Dec 31 15:09,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP019_SM2_BF1_Base,Success,20h 42m 14s,63,,39059.,0.3582,0.43,Dec 30 16:28,Dec 31 13:11,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP033_SM3_BF1_Base,Success,21h 51m 49s,66,,42607.,0.3905,1.50,Dec 30 16:41,Dec 31 14:33,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP046_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 10:25,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP120_SM2_BF1_Base,Success,21h 52m 55s,66,,40411.,0.3700,1.33,Dec 30 16:48,Dec 31 14:40,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP174_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 30 16:28,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP185_SM1_BF1_Base,Success,19h 57m 13s,60,,39562.,0.3631,0.18,Dec 30 16:19,Dec 31 12:16,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP190_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 10:13,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP201_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 15:39,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP221_SM2_BF1_Base,Success,21h 24m 55s,66,,39443.,0.3609,1.17,Dec 30 16:14,Dec 31 13:39,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP228_SM1_BF1_Base,Success,22h 4m 36s,69,,39555.,0.3602,0.99,Dec 30 16:17,Dec 31 14:22,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP232_SM3_BF1_Base,Success,21h 15m 38s,66,,39333.,0.3585,0.67,Dec 30 16:44,Dec 31 14:00,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP255_SM3_BF1_Base,Success,20h 22m 4s,63,,39322.,0.3589,0.35,Dec 30 16:44,Dec 31 13:06,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP263_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 09:54,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP274_SM4_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 11:07,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP293_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 10:43,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP313_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 12:56,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP329_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 06:42,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP344_SM2_BF1_Base,Success,19h 15m 45s,60,,40329.,0.3686,0.51,Dec 30 16:25,Dec 31 11:40,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP377_SM1_BF1_Base,Success,20h 7m 53s,63,,40130.,0.3693,1.27,Dec 30 16:15,Dec 31 12:23,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0485_PP494_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 11:17,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP043_SM4_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 11:02,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP052_SM2_BF1_Base,Success,12h 2m 30s,39,,27910.,0.3564,0.33,Dec 30 15:58,Dec 31 04:01,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP068_SM3_BF1_Base,Success,12h 7m 29s,39,,27787.,0.3545,1.20,Dec 30 15:58,Dec 31 04:05,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP089_SM2_BF1_Base,Success,12h 5m 50s,39,,27900.,0.3566,0.49,Dec 30 15:58,Dec 31 04:04,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP195_SM3_BF1_Base,Success,12h 10m 35s,39,,27785.,0.3536,0.71,Dec 30 15:23,Dec 31 03:34,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP200_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 29 23:02,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP227_SM1_BF1_Base,Success,11h 52m 35s,36,,29193.,0.3735,1.17,Dec 30 15:52,Dec 31 03:44,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP228_SM1_BF1_Base,Success,11h 58m 59s,36,,27921.,0.3563,1.19,Dec 30 15:58,Dec 31 03:57,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP267_SM2_BF1_Base,Success,11h 53m 1s,36,,27514.,0.3494,0.38,Dec 30 15:52,Dec 31 03:45,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP324_SM2_BF1_Base,Success,14h 49m 54s,45,,28000.,0.3567,0.48,Dec 30 15:25,Dec 31 06:15,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP345_SM1_BF1_Base,Success,12h 4m 41s,39,,28014.,0.3529,0.44,Dec 30 15:39,Dec 31 03:43,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP383_SM1_BF1_Base,Success,11h 58m 33s,36,,27811.,0.3553,0.19,Dec 30 15:23,Dec 31 03:22,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP410_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 14:30,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP456_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 11:32,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0486_PP487_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 09:49,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0706_PP343_SM1_BF1_Base,Success,16h 15m 3s,51,,38531.,0.4236,1.45,Dec 30 15:57,Dec 31 08:12,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0706_PP358_SM1_BF1_Base,Success,16h 12m 4s,51,,37701.,0.4139,1.35,Dec 30 15:55,Dec 31 08:07,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0708_PP446_SM5_BF1_Base,Success,16h 55m 41s,51,,42935.,0.3651,7.30,Dec 30 15:52,Dec 31 08:48,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0708_PP472_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 16:12,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0709_PP409_SM5_BF1_Base,Success,18h 35m 4s,57,,41187.,0.4013,1.28,Dec 30 16:44,Dec 31 11:19,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0710_PP047_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 11:23,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0710_PP154_SM2_BF1_Base,Success,18h 18m 8s,57,,45672.,0.3746,3.19,Dec 30 16:36,Dec 31 10:54,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP005_SM4_BF1_Base,Success,18h 3m 30s,57,,40650.,0.3970,0.39,Dec 30 16:47,Dec 31 10:50,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP006_SM4_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 09:44,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP071_SM3_BF1_Base,Success,17h 49m 18s,54,,41587.,0.4178,1.08,Dec 30 16:14,Dec 31 10:03,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP072_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 09:06,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP089_SM1_BF1_Base,Success,19h 48m 48s,60,,40829.,0.4099,2.84,Dec 30 17:02,Dec 31 12:51,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP113_SM5_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 13:42,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP205_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 11:38,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP252_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 04:53,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP255_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 07:48,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP256_SM4_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 13:28,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP306_SM4_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 11:02,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP364_SM4_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 12:11,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP365_SM4_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 09:02,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP405_SM4_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 09:32,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP421_SM2_BF1_Base,Success,17h 53m 40s,54,,40049.,0.4061,0.51,Dec 30 16:47,Dec 31 10:41,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP438_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 15:44,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0711_PP459_SM3_BF1_Base,Success,17h 23m 26s,54,,40635.,0.4107,0.30,Dec 30 16:12,Dec 31 09:35,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0712_PP222_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 15:14,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0715_PP127_SM4_BF1_Base,Success,19h 11m 35s,60,,40319.,0.3646,1.07,Dec 30 16:25,Dec 31 11:37,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP054_SM5_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 03:27,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP066_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 11:06,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP066_SM2_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 09:03,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP066_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 04:58,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP066_SM4_BF1_Base,Success,17h 43m 25s,54,,49150.,0.2127,11237.03,Dec 30 15:36,Dec 31 09:19,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP066_SM5_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 15:22,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP090_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 13:09,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP090_SM5_BF1_Base,Success,15h 45m 25s,48,,34896.,0.2149,7.07,Dec 30 15:36,Dec 31 07:22,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP093_SM3_BF1_Base,Failed,14h 14m 20s,0,,52396.,0.5138,1884.81,Dec 30 15:50,Dec 31 06:05,Overall Volume Accounting Error in Acre Feet: 52396. Overall Volume Accounting Error as percentage: 0.5138 The maximum cell wsel error was 1884.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP105_SM2_BF1_Base,Success,16h 39m 5s,51,,48030.,0.2975,9.98,Dec 30 16:10,Dec 31 08:49,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP105_SM5_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 08:07,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP117_SM3_BF1_Base,Success,16h 15m 14s,51,,51871.,0.4258,2.90,Dec 30 15:35,Dec 31 07:50,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP120_SM4_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 15:51,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP138_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 10:01,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP227_SM3_BF1_Base,Success,18h 35m 24s,57,,45692.,0.3401,2.17,Dec 30 15:36,Dec 31 10:11,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP227_SM4_BF1_Base,Success,16h 35m 19s,51,,42235.,0.2894,2.57,Dec 30 15:35,Dec 31 08:11,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP227_SM5_BF1_Base,Success,16h 28m 41s,51,,41694.,0.2732,6.89,Dec 30 15:36,Dec 31 08:04,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SS0716_PP289_SM1_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,Dec 31 08:21,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
